,id,lat,lon,meaninterval,meanlikes,meandensity,likes/posts
730,1407499,1.308251,103.7797,71608.90758,105.7272727,1.39647E-05,7571014.501
731,1407568,1.3099091,103.9020269,5216.988333,24,0.000191681,125207.72
732,1410791,1.291414,103.76888,6166.582722,53.4,0.000162164,329295.5174
733,1411681,1.3395626,103.7057463,6057.437879,28.45454545,0.000165086,172361.6415
734,1415443,1.3246274,103.9438629,5468.385,54.3,0.000182869,296933.3055
735,1417501,1.2932748,103.8087104,5663.130806,17,0.000176581,96273.22369
736,1425008,1.391944,103.895051,5598.216667,15.4,0.000178628,86212.53667
737,1425111,1.305122,103.828806,5028.843333,951.3,0.000198853,4783938.663
738,1425582,1.275726,103.842667,4948.392517,168.1,0.000202086,831824.7822
739,1425606,1.3703652,103.8993947,10140.25832,23.2,9.86168E-05,235253.9931
740,1428704,1.3387823,103.7931581,4118.052671,39.58333333,0.000242833,163006.2515
741,1429522,1.322894,103.9562491,55428.80455,51.27272727,1.80412E-05,2841985.979
742,1430372,1.3138397,103.8159136,4547.92452,192.7272727,0.000219881,876509.0893
743,1430438,1.3324728,103.9065967,8213.370602,27,0.000121753,221761.0063
744,1431992,1.360058,103.9671287,5523.735031,22.55555556,0.000181037,124590.9124
745,1432207,1.388844,103.852,4960.254389,40.7,0.000201603,201882.3536
746,1432455,1.312215,103.889486,65738.32,15.1,1.52118E-05,992648.632
747,1432852,1.3265305,103.7978989,284894.1714,15.28571429,3.51008E-06,4354810.906
748,1435746,1.381036,103.8606,6010.468,50.3,0.000166376,302326.5404
749,1441229,1.2972166,103.8086245,5581.83929,51.55555556,0.000179152,287774.8256
750,1441733,1.3210258,103.8875754,5473.036173,126.3333333,0.000182714,691426.9032
751,1447599,1.3404888,103.7064506,5295.263722,39.4,0.000188848,208633.3907
752,1448136,1.3311822,103.8072025,12426.01389,6.333333333,8.04763E-05,78698.08796
753,1450142,1.281712,103.8514,54129.02593,25.77777778,1.84744E-05,1395326.002
754,1461027,1.3837963,103.8282445,11242.13636,40.27272727,8.89511E-05,452751.4917
755,1462813,1.311322,103.7786532,4298.961921,153.5,0.000232614,659890.6549
756,1463130,1.431607,103.8451,5226.128333,72.6,0.000191346,379416.917
757,1465622,1.3352778,103.7311111,14532.69722,42.83333333,6.88104E-05,622483.8644
758,1465773,1.3083157,103.7616991,40753.55167,17.2,2.45377E-05,700961.0887
759,1471624,1.3645924,103.9477547,27562.31429,75.57142857,3.62814E-05,2082923.465
760,1473422,1.3365545,103.9652132,6192.433844,36.875,0.000161487,228345.998
761,1474523,1.3484018,103.7324372,956080.6889,48.66666667,1.04594E-06,46529260.19
762,1477736,1.350903,103.872477,7318.736389,138.5714286,0.000136636,1014167.757
763,1496501,1.3398558,103.7064039,46033.47879,64.27272727,2.17233E-05,2958697.228
764,1509265,1.3373777,103.8923966,5072.391222,34.3,0.000197146,173983.0189
765,1514231,1.350325,103.8488,9455.047222,36.25,0.000105764,342745.4618
766,1516775,1.387383,103.8528,6154.146458,144.875,0.000162492,891581.9682
767,1517768,1.298545,103.774656,4484.798379,87,0.000222975,390177.4589
768,1521663,1.397293,103.7466,4922.402421,36.9,0.000203153,181636.6493
769,1523010,1.324144,103.8142679,5488.033479,36.11111111,0.000182215,198178.9867
770,1523988,1.353585,103.6927468,7385.739583,36.875,0.000135396,272349.1471
771,1525866,1.3037282,103.8349354,5792.333333,55.09090909,0.000172642,319104.9091
772,1528325,1.2902334,103.8080685,8488.069697,39.27272727,0.000117812,333349.6463
773,1529675,1.3643739,103.8328855,4644.628935,65.25,0.000215302,303062.038
774,1531527,1.3367169,103.9139006,11637.41905,96.71428571,8.59297E-05,1125504.671
775,1535427,1.418731,103.6989,5458.113636,84.90909091,0.000183213,463443.4669
776,1538805,1.3293002,103.9459286,5495.659414,104.5555556,0.000181962,574601.7231
777,1544469,1.3335251,103.959537,5278.199924,38.45454545,0.000189459,202970.7789
778,1549689,1.342436,103.775208,5707.288083,94.3,0.000175215,538197.2663
779,1550537,1.3507722,103.8722242,4966.949417,37.3,0.000201331,185267.2132
780,1561049,1.337764,103.9659051,44506.975,20.58333333,2.24684E-05,916101.9021
781,1564461,1.3837759,103.9276477,21158.1,36.28571429,4.72632E-05,767736.7714
782,1571881,1.3341703,103.8509761,125997.5667,75,7.93666E-06,9449817.5
783,1576115,1.329511,103.776232,7610.991667,347.6,0.000131389,2645580.703
784,1586913,1.3037062,103.8611869,5461.009537,24.11111111,0.000183116,131671.0077
785,1595307,1.3489413,103.996457,163565.6,57.14285714,6.11375E-06,9346605.714
786,1597158,1.2799181,103.8348824,4127.781944,40.5,0.000242261,167175.1688
787,1597807,1.3837636,103.7537174,26018.17222,32.22222222,3.84347E-05,838363.3272
788,1598020,1.2983869,103.7886483,4986.685273,35,0.000200534,174533.9846
789,1599030,1.3042349,103.7824506,6002.871543,63.22222222,0.000166587,379514.8787
790,1599043,1.381967,103.92961,9046.898333,99.6,0.000110535,901071.074
791,1599229,1.30697,103.8003955,6158.316651,29,0.000162382,178591.1829
792,1599476,1.4556859,103.8110301,5117.640611,40.8,0.000195403,208799.7369
793,1599909,1.297027,103.8009083,4221.47162,34.16666667,0.000236884,144233.6137
794,1601211,1.3180195,103.8624136,7236.601515,23.45454545,0.000138186,169731.1992
795,1609410,1.3429511,103.8519708,13269.00167,149.2,7.53636E-05,1979735.049
796,1610263,1.2825709,103.830335,7059.051007,106.2857143,0.000141662,750276.2785
797,1611109,1.331064,103.9025298,9826.547667,32.8,0.000101765,322310.7635
798,1611280,1.3741755,103.939746,4181.399375,23.5,0.000239154,98262.88531
799,1612332,1.3019687,103.8970821,5502.740684,18.33333333,0.000181728,100883.5792
800,1612460,1.388764,103.8591,10649.14848,37.54545455,9.39042E-05,399827.1204
801,1613251,1.309706,103.764264,8075.261111,77.41666667,0.000123835,625159.7977
802,1614701,1.288693,103.846732,6134.424242,135.2727273,0.000163014,829820.2975
803,1619578,1.356726,103.760429,49067.2,32,2.03802E-05,1570150.4
804,1631781,1.324642,103.8092,6580.556111,22.375,0.000151963,147239.943
805,1640941,1.3726018,103.7106049,24614.6308,20,4.06262E-05,492292.6161
806,1646248,1.2951632,103.807323,12349.57083,37,8.09745E-05,456934.1208
807,1652502,1.326608,103.9412733,49067.2,19,2.03802E-05,932276.8
808,1658702,1.3347987,103.9102302,31039.58485,92.72727273,3.22169E-05,2878216.05
809,1661491,1.3347793,103.7208868,4996.806889,60,0.000200128,299808.4133
810,1673599,1.301897,103.772451,4964.535779,57.1,0.000201429,283474.993
811,1686972,1.35801,103.9295719,12356.75424,86.75,8.09274E-05,1071948.43
812,1690699,1.3109789,103.8064403,10675.36,23.6,9.36737E-05,251938.496
813,1705602,1.352618,103.749398,9821.497167,29.2,0.000101817,286787.7173
814,1707543,1.3463708,103.8724073,4931.739003,44.6,0.000202768,219955.5596
815,1717222,1.335243,103.706346,7237.746528,115.5,0.000138165,835959.724
816,1717628,1.4480652,103.8195677,5593.49963,34.55555556,0.000178779,193286.4872
817,1729659,1.3302628,103.8067868,626260.6,87.41666667,1.59678E-06,54745614.12
818,1731107,1.3176971,103.7824377,49067.2,5,2.03802E-05,245336
819,1732210,1.4504124,103.816546,7062.979762,31.71428571,0.000141583,223997.3582
820,1734297,1.334972,103.706299,268773.22,10.8,3.72061E-06,2902750.776
821,1734381,1.3314352,103.8068688,5953.170889,55.9,0.000167978,332782.2527
822,1734535,1.2957491,103.8597116,40862.09028,52,2.44726E-05,2124828.694
823,1737374,1.352277,103.9444786,5625.682222,20.66666667,0.000177756,116264.0993
824,1747242,1.3825178,103.6953396,5571.525988,94.11111111,0.000179484,524342.5013
825,1749956,1.3660172,103.7499573,12518.16667,16,7.98839E-05,200290.6667
826,1753792,1.2799181,103.8348824,6309.271215,35.125,0.000158497,221613.1514
827,1755347,1.2933615,103.8041196,4536.185455,31.72727273,0.00022045,143920.7931
828,1757710,1.324422,103.8093,4480.747565,73,0.000223177,327094.5723
829,1759961,1.2880072,103.8060273,5513.037037,69.11111111,0.000181388,381012.1152
830,1760561,1.355093,103.8299,44799.32121,69.18181818,2.23218E-05,3099298.495
831,1766812,1.3311076,103.8352123,7922.834722,96.16666667,0.000126217,761912.6058
832,1767135,1.3887738,103.9081851,14167.38704,28.55555556,7.05846E-05,404557.6076
833,1772488,1.339784,103.857,7034.478651,34.85714286,0.000142157,245201.8273
834,1773570,1.3004684,103.8020849,4526.179367,64.36363636,0.000220937,291321.3629
835,1774620,1.3019687,103.8970821,6154.313438,50.75,0.000162488,312331.407
836,1785519,1.4300102,103.7944233,274872.2444,58.77777778,3.63805E-06,16156379.7
837,1795800,1.3229252,103.7864807,6389.073646,43.875,0.000156517,280320.6062
838,1798049,1.293343,103.7730267,6588.853704,19.77777778,0.000151771,130312.8844
839,1802710,1.311283,103.7744,4954.920997,68.6,0.00020182,339907.5804
840,1828531,1.3403319,103.7045566,6245.047743,29,0.000160127,181106.3845
841,1830162,1.39238,103.8949324,80067.25,28.8,1.24895E-05,2305936.8
842,1831552,1.3257834,103.861621,4492.877828,54.36363636,0.000222574,244249.1765
843,1831730,1.298637,103.805356,7974.380303,24.54545455,0.000125402,195734.7893
844,1833846,1.461703,103.792447,13476.66667,25.27272727,7.42023E-05,340592.1212
845,1836024,1.3723439,103.950044,4920.352306,21.7,0.000203237,106771.645
846,1843539,1.352083,103.819836,8518.887033,8.333333333,0.000117386,70990.72528
847,1845898,1.307461,103.907404,4964.77925,100.2,0.000201419,497470.8809
848,1848203,1.3434548,103.9629872,9928.032741,47.2,0.000100725,468603.1454
849,1851089,1.330325,103.8392589,14396.41905,37.57142857,6.94617E-05,540894.0299
850,1851919,1.318759,103.9500342,5928.549784,104.7777778,0.000168675,621180.2718
851,1867214,1.3728498,103.694341,77990.18542,22.125,1.28221E-05,1725532.852
852,1868087,1.3082332,103.8858146,5472.31566,26.66666667,0.000182738,145928.4176
853,1868162,1.394588,103.7519,7714.07963,49.88888889,0.000129633,384846.8615
854,1886438,1.380775,103.9382433,4988.484917,29.6,0.000200462,147659.1535
855,1888618,1.2759631,103.6767958,10022.23524,6.2,9.97781E-05,62137.85848
856,1900672,1.33892,103.7216757,4832.683333,15.41666667,0.000206924,74503.86806
857,1917346,1.376032,103.9350488,15807.82407,59.44444444,6.32598E-05,939687.32
858,1923379,1.2961937,103.8024735,5749.34544,51.83333333,0.000173933,298007.7386
859,1924077,1.3117595,103.8147501,5047.856667,107.5,0.000198104,542644.5917
860,1930161,1.3970232,103.7409615,7570.638889,238.1666667,0.000132089,1803073.829
861,1934062,1.264241,103.822327,4940.355,89.2,0.000202415,440679.666
862,1935760,1.3467529,103.7286618,7071.2375,66,0.000141418,466701.675
863,1937261,1.4254112,103.8826135,4533.446313,113.7272727,0.000220583,515576.4852
864,1947494,1.3586046,103.8335676,7050.444354,65.71428571,0.000141835,463314.9147
865,1950307,1.360729,103.8125,5481.782778,61.55555556,0.000182422,337434.1843
866,1962482,1.3628028,103.9669865,10384.02857,37.85714286,9.63017E-05,393109.6531
867,1963970,1.3287533,103.7814346,4495.179242,145.9090909,0.000222461,655887.5167
868,1965197,1.3316927,103.9025935,4606.991736,48,0.000217061,221135.6033
869,1968362,1.3279887,103.7895836,4791.508102,32.41666667,0.000208703,155324.721
870,1969784,1.3145869,103.8057805,4914.591559,29.8,0.000203476,146454.8285
871,1969952,1.331152,103.8070233,101587.0167,75.16666667,9.84378E-06,7635957.419
872,1971641,1.2936616,103.77304,11296,106.6,8.85269E-05,1204153.6
873,1973740,1.389687,103.8543,40557.31818,95,2.46565E-05,3852945.227
874,1992339,1.350457,103.728965,4167.962454,94.66666667,0.000239925,394567.1123
875,1993085,1.3187065,103.7064417,7616.19119,38,0.000131299,289415.2652
876,1993228,1.357124,103.8288,4990.975639,16.1,0.000200362,80354.70779
877,1993279,1.2666157,103.8191433,4916.35303,28.54545455,0.000203403,140339.532
878,2008133,1.3821605,103.9416864,11447.01833,38.1,8.7359E-05,436131.3985
879,2012167,1.3920514,103.8950728,8195.05245,88.5,0.000122025,725262.1418
880,2023668,1.3781,103.8759,4958.171061,44.4,0.000201687,220142.7951
881,2024962,1.3501199,103.7492141,6143.443333,100.125,0.000162775,615112.2638
882,2025750,1.3504053,103.8729197,6191.639499,78.375,0.000161508,485269.7458
883,2027477,1.3263408,103.9377652,5651.627315,75,0.00017694,423872.0486
884,2033024,1.3391654,103.8063193,8434.380642,46.5,0.000118562,392198.6999
885,2034333,1.3272329,103.9465415,4320.744444,63.33333333,0.000231442,273647.1481
886,2039668,1.3606333,103.9703851,17218.00333,15.2,5.80787E-05,261713.6507
887,2052497,1.356332,103.94456,7386.145833,70,0.000135389,517030.2083
888,2055625,1.330476,103.8045,8230.498704,129.3333333,0.000121499,1064477.832
889,2061755,1.3097867,103.762521,6154.403333,84.8,0.000162485,521893.4027
890,2065689,1.339935,103.706205,5841.588827,32.22222222,0.000171186,188228.9733
891,2067809,1.372398,103.949753,6211.58684,42.125,0.000160989,261663.0956
892,2069538,1.2574258,103.8198363,90088.025,55.875,1.11003E-05,5033668.397
893,2080725,1.380575,103.722129,7095.170273,40.28571429,0.000140941,285834.0024
894,2087667,1.317631,103.8529,5670.1,81.11111111,0.000176364,459908.1111
895,2089451,1.3386214,103.778378,89084.61111,113.1111111,1.12253E-05,10076459.35
896,2095983,1.2918564,103.8162988,676082.22,73,1.47911E-06,49354002.06
897,2096644,1.3138283,103.7593183,6188.965625,39.375,0.000161578,243690.5215
898,2102618,1.3815149,103.6957673,8353.15,25.25,0.000119715,210917.0375
899,2103937,1.3177188,103.8062757,13871.59583,9.125,7.20898E-05,126578.312
900,2104486,1.359667,103.752228,17522.88889,31.22222222,5.70682E-05,547103.5309
901,2109038,1.370619,103.688093,13748.20606,23.27272727,7.27368E-05,319958.2501
902,2139661,1.278296,103.8291481,5005.646944,26.3,0.000199774,131648.5146
903,2140245,1.3911075,103.8776764,6226.283542,36.75,0.000160609,228815.9202
904,2142686,1.2966426,103.7763939,176811.4733,25.9,5.65574E-06,4579417.159
905,2151404,1.355943,103.8378,12355.18499,61,8.09377E-05,753666.2845
906,2155455,1.3932862,103.9044349,10996.975,33.91666667,9.09341E-05,372980.7354
907,2157270,1.3672738,103.9294182,9871.309032,16.4,0.000101304,161889.4681
908,2157918,1.3400279,103.8759162,6943.825,43.5,0.000144013,302056.3875
909,2170008,1.3571205,103.7587033,8248.620966,37,0.000121232,305198.9758
910,2170285,1.256131,103.8122639,6160.585833,494.5,0.000162322,3046409.695
911,2172506,1.3570736,103.76095,8217.870376,170.3333333,0.000121686,1399777.254
912,2175924,1.264325,103.820306,5015.265,78.4,0.000199391,393196.776
913,2177355,1.314918,103.7643089,4220.236111,26.33333333,0.000236954,111132.8843
914,2186481,1.3161173,103.8071034,6140.54296,21.75,0.000162852,133556.8094
915,2189659,1.3359257,103.7016028,9907.177944,52.4,0.000100937,519136.1243
916,2191594,1.3507722,103.8722242,8231.518409,27.83333333,0.000121484,229110.5957
917,2193956,1.292135,103.7117562,6268.41566,55.5,0.00015953,347897.0691
918,2197961,1.373055,103.768236,10003.88958,30.625,9.99611E-05,306369.1185
919,2204951,1.3353835,103.805908,4532.082146,31.27272727,0.000220649,141730.5689
920,2206800,1.3333259,103.6811384,4453.278032,113.3333333,0.000224554,504704.8437
921,2209949,1.3508071,103.8726784,5038.131667,52.1,0.000198486,262486.6598
922,2212250,1.3394861,103.7065585,1497113.15,15.625,6.67952E-07,23392392.97
923,2223060,1.3217166,103.9433874,8111.415152,77.36363636,0.000123283,627528.5722
924,2223429,1.385422,103.6963388,119419.8485,20.27272727,8.37382E-06,2420966.019
925,2226990,1.4043485,103.793023,125288.9181,51.33333333,7.98155E-06,6431497.794
926,2245039,1.3089718,103.7811473,115615.3139,76.5,8.64937E-06,8844571.513
927,2251187,1.326167,103.8456,6133.722222,34.33333333,0.000163033,210591.1296
928,2262314,1.4455764,103.8169015,5493.667994,59.44444444,0.000182028,326568.0419
929,2264732,1.3506303,103.8722389,7159.882738,37.85714286,0.000139667,271052.7037
930,2280543,1.3019864,103.9047241,6283.695833,50.625,0.000159142,318112.1016
931,2308108,1.427801,103.758204,4569.045507,29.63636364,0.000218864,135409.8941
932,2308511,1.350242,103.749128,2760903.836,46.81818182,3.622E-07,129260497.8
933,2314288,1.3201946,103.8052253,93917.11458,6.875,1.06477E-05,645680.1628
934,2324650,1.395493,103.8320205,4962.629111,28.6,0.000201506,141931.1926
935,2326070,1.323379,103.8104,1215104.52,69.4,8.22974E-07,84328253.69
936,2330901,1.3457178,103.7226515,5441.751444,27.6,0.000183764,150192.3399
937,2334925,1.2996308,103.7721241,9169.751852,21.66666667,0.000109054,198677.9568
938,2347489,1.351473,103.72158,88054.83636,82.81818182,1.13566E-05,7292541.448
939,2351041,1.3515112,103.8063853,5498.694784,56,0.000181861,307926.9079
940,2352302,1.3357157,103.7864843,148874.8652,40.90909091,6.71705E-06,6090335.393
941,2353572,1.4244898,103.7390537,4546.515556,121.0909091,0.000219949,550541.7018
942,2364715,1.384627,103.753951,4931.280402,170.5,0.000202787,840783.3085
943,2368014,1.293477,103.831977,5907.001852,24.22222222,0.000169291,143080.7115
944,2372044,1.3508794,103.8722888,4155.655231,45.33333333,0.000240636,188389.7038
945,2374063,1.389086,103.8447,12302.29928,18.75,8.12856E-05,230668.1115
946,2382243,1.3899926,103.8364785,8222.406084,37.16666667,0.000121619,305599.4261
947,2399108,1.309416,103.7796,5163.149167,85.36363636,0.00019368,440745.188
948,2430238,1.3027305,103.7972205,15457.86818,50.45454545,6.4692E-05,779919.7128
949,2430574,1.2737864,103.8174964,1373722.32,42.5,7.27949E-07,58383198.6
950,2437301,1.3226329,103.7696243,5089.491667,43.58333333,0.000196483,221817.0118
951,2440379,1.3510503,103.7209407,7481.031667,36.4,0.000133671,272309.5527
952,2442738,1.358772,103.963631,7794.915,12.6,0.000128289,98215.929
953,2443203,1.3133358,103.7837917,8906.038889,23.11111111,0.000112283,205828.4543
954,2458750,1.3305269,103.8023527,51959.64167,79.91666667,1.92457E-05,4152441.363
955,2480601,1.3806816,103.8999669,5531.066296,94.66666667,0.000180797,523607.6094
956,2481291,1.2711414,103.819606,4591.380303,18.54545455,0.000217799,85149.23471
957,2482060,1.384649,103.8587,55816.77879,39.81818182,1.79158E-05,2222522.646
958,2484055,1.356959,103.838896,6195.531563,25,0.000161407,154888.2891
959,2517056,1.390041,103.846,6150.107523,18.875,0.000162599,116083.2795
960,2529144,1.338262,103.908078,5656.989352,36.88888889,0.000176772,208680.0516
961,2530838,1.398496,103.7446,7819.87381,10.28571429,0.000127879,80432.98776
962,2535134,1.4627171,103.8032723,19969.0625,27.25,5.00775E-05,544156.9531
963,2535504,1.3097054,103.7581468,6774.808333,113.5,0.000147606,768940.7458
964,2546046,1.3736481,103.933828,4708.321212,98.36363636,0.00021239,463127.5956
965,2549670,1.3784559,103.757298,18382.1,24,5.44007E-05,441170.4
966,2563702,1.385876,103.8731,5477.129016,42.44444444,0.000182577,232473.6982
967,2566635,1.3531321,103.7531743,6805.824242,60.09090909,0.000146933,408968.1658
968,2578923,1.3022724,103.7971656,6659.586667,27.6,0.000150159,183804.592
969,2602688,1.3177188,103.8062757,11807.46667,64.45454545,8.46922E-05,761044.897
970,2606936,1.3803685,103.7639952,9494.011111,24.5,0.00010533,232603.2722
971,2620952,1.3179053,103.9742232,11483.93656,38.2,8.70782E-05,438686.3764
972,2628381,1.3558779,103.752379,7011.535861,59.71428571,0.000142622,418688.8557
973,2629856,1.3467156,103.7299383,5115.715,94.9,0.000195476,485481.3535
974,2658832,1.2817711,103.802535,4962.638333,47.8,0.000201506,237214.1123
975,2660890,1.386848,103.8627,15237.64333,60.5,6.56269E-05,921877.4217
976,2662375,1.3392377,103.7814974,9453.35,12.11111111,0.000105783,114490.5722
977,2665574,1.3457487,103.872691,6275.74251,33.75,0.000159344,211806.3097
978,2679509,1.2951532,103.7833076,4591.208737,33.45454545,0.000217808,153596.8014
979,2705982,1.313429,103.988373,4989.12236,59.7,0.000200436,297850.6049
980,2708809,1.4392554,103.7252965,6204.899844,27,0.000161163,167532.2958
981,2714450,1.329502,103.79486,12268.35876,5,8.15105E-05,61341.79379
982,2716491,1.3821115,103.8799444,6146.593735,85.77777778,0.000162692,527241.1515
983,2731171,1.3354758,103.8842294,19437.03182,17.45454545,5.14482E-05,339264.5554
984,2734480,1.356958,103.8279,5533.739194,118.6,0.00018071,656301.4685
985,2735763,1.3464,103.7806,6235.928009,40.375,0.000160361,251775.5934
986,2736834,1.334304,103.8563,6188.670833,34.75,0.000161586,215056.3115
987,2757662,1.3150068,103.7647842,19598.94861,37.75,5.10231E-05,739860.3101
988,2768465,1.324412,103.674305,24635.5855,25,4.05917E-05,615889.6376
989,2786361,1.3213467,103.7875803,49067.2,5,2.03802E-05,245336
990,2798935,1.39135,103.732407,16533.30094,23,6.0484E-05,380265.9217
991,2807798,1.350455,103.8487,8946.693939,18,0.000111773,161040.4909
992,2822387,1.291399,103.8408,144899.8867,37.9,6.90132E-06,5491705.705
993,2839530,1.3187065,103.7064417,12326.99483,21,8.11228E-05,258866.8914
994,2861518,1.3310486,103.7966819,6582.573549,56,0.000151916,368624.1188
995,2861696,1.3007842,103.9121866,64327.26,38.3,1.55455E-05,2463734.058
996,2878978,1.3094155,103.7796128,5716.625556,30.81818182,0.000174928,176176.0058
997,2880965,1.3524735,103.7496338,7021.204074,40.71428571,0.000142426,285863.3087
998,2885136,1.3260318,103.7841509,17233.84091,95.90909091,5.80254E-05,1652882.014
999,2897761,1.3167112,103.7773005,10031.14167,35.08333333,9.96896E-05,351925.8868
1000,2909373,1.3536064,103.7544322,19498.87593,60.22222222,5.1285E-05,1174265.639
1001,2913114,1.355139,103.8302,5500.072346,37.22222222,0.000181816,204724.9151
1002,2922176,1.3388409,103.9621989,153404.3617,21.5,6.51872E-06,3298193.776
1003,2923771,1.34658,103.7260963,19422.05333,40.6,5.14879E-05,788535.3653
1004,2924476,1.3885096,103.9377626,12094.145,40.8,8.26846E-05,493441.116
1005,2928188,1.314632,103.763961,18834.90833,31,5.30929E-05,583882.1583
1006,2928304,1.3138397,103.8159136,20203.68125,28.375,4.94959E-05,573279.4555
1007,2928538,1.331996,103.722517,5027.743417,708.7,0.000198896,3563161.759
1008,2930693,1.414836,103.7574735,42571.27879,190.7272727,2.349E-05,8119503.9
1009,2936951,1.364808,103.690822,7229.6,90.63636364,0.00013832,655264.6545
1010,2974866,1.3609849,103.828957,93680.75556,27.22222222,1.06746E-05,2550198.346
1011,3000993,1.2928879,103.768677,139139.52,27.6,7.18703E-06,3840250.752
1012,3001254,1.355897,103.985865,6165.683333,68.18181818,0.000162188,420387.5
1013,3001474,1.43905,103.743436,11697.29877,108,8.54898E-05,1263308.267
1014,3001613,1.3551531,103.9888788,4724.175758,43,0.000211677,203139.5576
1015,3001835,1.3644202,103.9915308,36191.66,117.4,2.76307E-05,4248900.884
1016,3001839,1.3558283,103.9888388,6158.403854,15.5,0.00016238,95455.25974
1017,3002592,1.332256,103.8485,4724.884848,37,0.000211645,174820.7394
1018,3002683,1.4488796,103.8201024,6486.522917,8.5,0.000154166,55135.44479
1019,3002746,1.3044154,103.8306161,5039.151389,20.83333333,0.000198446,104982.3206
1020,3024772,1.3546301,103.837576,10033.31905,9.428571429,9.96679E-05,94599.86531
1021,3054674,1.330372,103.791691,63120.41806,29.91666667,1.58427E-05,1888352.507
1022,3066361,1.4441201,103.7290656,10227.43719,10.125,9.77762E-05,103552.8015
1023,3077016,1.391198,103.8493,8211.926609,82.66666667,0.000121774,678852.5997
1024,3087744,1.315416,103.764594,5462.180919,273.7777778,0.000183077,1495423.754
1025,3091231,1.3144365,103.8146766,49474.06667,31.45454545,2.02126E-05,1556184.279
1026,3104080,1.324246,103.796637,6756.414479,69.125,0.000148007,467037.1509
1027,3122002,1.3292506,103.9796745,144027.9333,1513.7,6.9431E-06,218015082.7
1028,3149460,1.427238,103.842,12271.77474,61,8.14878E-05,748578.2591
1029,3152415,1.355046,103.83,4554.723611,337.5833333,0.000219552,1537598.779
1030,3152877,1.3279837,103.7669284,5059.073333,50.4,0.000197665,254977.296
1031,3180821,1.2532454,103.8196126,7680.861905,57.85714286,0.000130194,444392.7245
1032,3181468,1.389374,103.7529,5349.464293,53.63636364,0.000186935,286925.8121
1033,3218867,1.3555371,103.8429934,27852.72361,76.5,3.59031E-05,2130733.356
1034,3228532,1.3877599,103.9997058,63229.71111,134.75,1.58153E-05,8520203.572
1035,3229550,1.4415383,103.7936114,11818.39667,126.5,8.46138E-05,1495027.178
1036,3251713,1.4364182,103.75405,10235.24435,35.8,9.77016E-05,366421.7478
1037,3280318,1.4505612,103.8111965,7025.868981,15.42857143,0.000142331,108399.1214
1038,3299032,1.3286554,103.8425137,4504.348157,24.18181818,0.000222008,108923.3281
1039,3304616,1.32897,103.848665,9887.758333,49.625,0.000101135,490680.0073
1040,3323381,1.4168401,103.7588214,49067.2,131,2.03802E-05,6427803.2
1041,3330911,1.3568832,103.9721258,25185.56109,22.5,3.97053E-05,566675.1245
1042,3332372,1.3284092,103.9015303,21746.32143,23.42857143,4.59848E-05,509485.2449
1043,3343566,1.356367,103.987133,5520.81,11.4,0.000181133,62937.234
1044,3347432,1.3424372,103.6829529,4527.584375,49.5,0.000220868,224115.4266
1045,3347783,1.3104684,103.7891373,28193.55833,48.25,3.54691E-05,1360339.19
1046,3349589,1.38768,103.772392,7034.142857,55,0.000142164,386877.8571
1047,3350477,1.3099005,103.8818794,5805.516667,61.55555556,0.00017225,357361.8037
1048,3351866,1.3830868,103.7694129,20838.92727,7.181818182,4.79871E-05,149661.3868
1049,3373683,1.4365029,103.7548027,6269.6148,22.625,0.000159499,141850.0349
1050,3374648,1.2521065,103.8175045,5965.722222,75.11111111,0.000167624,448092.0247
1051,3403790,1.3175349,103.819242,7861.845238,53.14285714,0.000127197,417800.9184
1052,3409249,1.3328245,103.7993796,5043.788306,150.1,0.000198264,757072.6247
1053,3413246,1.3396142,103.7257859,4495.012495,40.72727273,0.000222469,183069.5998
1054,3451999,1.3210789,103.806642,7036.638915,73.42857143,0.000142113,516690.3432
1055,3453087,1.40479,103.908389,7070.134206,45.14285714,0.00014144,319166.0585
1056,3454311,1.3507264,103.7302349,16494.74066,5,6.06254E-05,82473.70328
1057,3467585,1.385064,103.8629,28579.30606,132.7272727,3.49904E-05,3793253.35
1058,3469014,1.3079461,103.8020253,12310.48577,35.5,8.12316E-05,437022.2447
1059,3470790,1.330241,103.8437,6676.310606,99.54545455,0.000149783,664596.374
1060,3477695,1.4115068,103.8744603,7899.701667,49.3,0.000126587,389455.2922
1061,3482315,1.3361749,103.647081,5081.804167,44.33333333,0.000196781,225293.3181
1062,3493435,1.3492762,103.6877387,4497.338889,121,0.000222354,544178.0056
1063,3493762,1.383001,103.897782,5464.009659,35.55555556,0.000183016,194275.899
1064,3501145,1.3568218,103.8661546,5475.717758,26.66666667,0.000182624,146019.1402
1065,3519939,1.3007842,103.9121866,246621.02,27.7,4.0548E-06,6831402.254
1066,3532501,1.3459081,103.7534607,9824.315648,60.6,0.000101788,595353.5283
1067,3546999,1.3045947,103.8585585,7075.578423,32.57142857,0.000141331,230461.6972
1068,3560993,1.3202492,103.6425838,16501.32762,11.66666667,6.06012E-05,192515.4889
1069,3563452,1.3007842,103.9121866,8181.929165,21,0.000122221,171820.5125
1070,3596755,1.3241686,103.8140277,10101.58194,41.41666667,9.89944E-05,418373.8522
1071,3673630,1.430368,103.8353628,6261.441111,22.375,0.000159708,140099.7449
1072,3684071,1.3361749,103.647081,6405.25,27.81818182,0.000156122,178182.4091
1073,3712376,1.3007842,103.9121866,16745.06959,30.66666667,5.97191E-05,513515.4675
